ixdat version = 0.2.2dev
name = 2022-04-07 11_53_00 HER on Pt repeatability.tsv
technique = EC-MS
tstamp = 1649325180.0
backend_name = BackendBase(none, address=none)
id = 5
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
1110.5329999923706,	0.0434797,	-0.002497625,	3,	3772.3849999904633,	2.717275e-12,	3772.236000061035,	1.57399e-10,	3772.1610000133514,	3.35483e-09,	3772.0869998931885,	3.859347e-08,	3772.3099999427795,	1.565612e-10,	3772.459000110626,	3.385725e-11,	3772.0120000839233,	2.211467e-09
1110.691999912262,	0.04346441,	-0.00249835,	3,	3772.947000026703,	2.776451e-12,	3772.798000097275,	1.548974e-10,	3772.723999977112,	3.296553e-09,	3772.648999929428,	3.822484e-08,	3772.87299990654,	1.549267e-10,	3773.0220000743866,	3.195862e-11,	3772.5750000476837,	2.215663e-09
1110.8499999046326,	0.04348352,	-0.002497587,	3,	3773.5099999904633,	2.795913e-12,	3773.361000061035,	1.555226e-10,	3773.2860000133514,	3.311663e-09,	3773.2119998931885,	3.816157e-08,	3773.4349999427795,	1.56568e-10,	3773.584000110626,	3.198872e-11,	3773.1370000839233,	2.203951e-09
1111.0090000629425,	0.04344149,	-0.002497396,	3,	3774.0739998817444,	2.775001e-12,	3773.9249999523163,	1.574259e-10,	3773.8499999046326,	3.305401e-09,	3773.776000022888,	3.870698e-08,	3773.9990000724792,	1.566058e-10,	3774.1480000019073,	3.390949e-11,	3773.7009999752045,	2.209277e-09
1111.1679999828339,	0.04347206,	-0.002498006,	3,	3774.6349999904633,	2.97184e-12,	3774.486000061035,	1.5671e-10,	3774.411999940872,	3.304228e-09,	3774.3369998931885,	3.805605e-08,	3774.561000108719,	1.553254e-10,	3774.710000038147,	3.231901e-11,	3774.263000011444,	2.209334e-09
1111.3450000286102,	0.04347588,	-0.002498311,	3,	3775.1979999542236,	2.892702e-12,	3775.0499999523163,	1.577331e-10,	3774.976000070572,	3.331578e-09,	3774.901000022888,	3.806966e-08,	3775.1240000724792,	1.55133e-10,	3775.2730000019073,	3.232571e-11,	3774.826999902725,	2.217427e-09
1111.5009999275208,	0.04350262,	-0.002497663,	3,	3775.760999917984,	2.976176e-12,	3775.611999988556,	1.573243e-10,	3775.536999940872,	3.321724e-09,	3775.463000059128,	3.826246e-08,	3775.686000108719,	1.545133e-10,	3775.835000038147,	3.23012e-11,	3775.388000011444,	2.218469e-09
1111.6570000648499,	0.0434606,	-0.00249793,	3,	3776.3229999542236,	2.7091e-12,	3776.1740000247955,	1.564901e-10,	3776.0999999046326,	3.315061e-09,	3776.026000022888,	3.827645e-08,	3776.2490000724792,	1.565996e-10,	3776.3980000019073,	3.181554e-11,	3775.951999902725,	2.210105e-09
1111.8159999847412,	0.04348352,	-0.002498083,	3,	3776.885999917984,	2.801387e-12,	3776.736999988556,	1.582242e-10,	3776.6630001068115,	3.290767e-09,	3776.588000059128,	3.814607e-08,	3776.8120000362396,	1.56128e-10,	3776.9609999656677,	3.276004e-11,	3776.513999938965,	2.214294e-09
1111.9749999046326,	0.04344532,	-0.002497663,	3,	3777.4489998817444,	2.785604e-12,	3777.2999999523163,	1.576021e-10,	3777.2249999046326,	3.314986e-09,	3777.151000022888,	3.847079e-08,	3777.3740000724792,	1.553812e-10,	3777.5230000019073,	3.164699e-11,	3777.0759999752045,	2.221364e-09
1112.1329998970032,	0.04346059,	-0.00249793,	3,	3778.0120000839233,	2.986678e-12,	3777.8629999160767,	1.565743e-10,	3777.7880001068115,	3.280935e-09,	3777.7139999866486,	3.821448e-08,	3777.9370000362396,	1.556478e-10,	3778.0859999656677,	3.528493e-11,	3777.638999938965,	2.211899e-09
1112.3259999752045,	0.04347206,	-0.002497853,	3,	3778.5739998817444,	2.701058e-12,	3778.4249999523163,	1.583445e-10,	3778.351000070572,	3.328164e-09,	3778.276000022888,	3.824469e-08,	3778.5,	1.550797e-10,	3778.648999929428,	3.193706e-11,	3778.201999902725,	2.209853e-09
1112.5280001163483,	0.04347206,	-0.002497853,	3,	3779.1370000839233,	2.724929e-12,	3778.9879999160767,	1.577402e-10,	3778.9130001068115,	3.287723e-09,	3778.8389999866486,	3.818971e-08,	3779.0620000362396,	1.556313e-10,	3779.2109999656677,	3.346634e-11,	3778.763999938965,	2.219788e-09
1112.6870000362396,	0.04348734,	-0.002498235,	3,	3779.7000000476837,	2.815963e-12,	3779.5510001182556,	1.573698e-10,	3779.476000070572,	3.329003e-09,	3779.401999950409,	3.794013e-08,	3779.625,	1.561411e-10,	3779.773999929428,	3.328271e-11,	3779.326999902725,	2.20525e-09
1112.8440001010895,	0.0435179,	-0.002497739,	3,	3780.2620000839233,	2.933453e-12,	3780.1129999160767,	1.54674e-10,	3780.0390000343323,	3.346274e-09,	3779.9639999866486,	3.838306e-08,	3780.1879999637604,	1.545116e-10,	3780.3369998931885,	3.367051e-11,	3779.890000104904,	2.213753e-09
1113.0030000209808,	0.04342621,	-0.002498197,	3,	3780.8250000476837,	2.888508e-12,	3780.6760001182556,	1.572636e-10,	3780.6019999980927,	3.289152e-09,	3780.526999950409,	3.831484e-08,	3780.7509999275208,	1.555239e-10,	3780.9000000953674,	3.214741e-11,	3780.4530000686646,	2.212332e-09
1113.1589999198914,	0.04340711,	-0.002497701,	3,	3781.388000011444,	2.658562e-12,	3781.239000082016,	1.577193e-10,	3781.1640000343323,	3.348425e-09,	3781.0899999141693,	3.844867e-08,	3781.3129999637604,	1.547776e-10,	3781.4619998931885,	3.186158e-11,	3781.015000104904,	2.215389e-09
1113.3150000572205,	0.04348734,	-0.002498121,	3,	3781.9489998817444,	2.795506e-12,	3781.8010001182556,	1.566886e-10,	3781.7269999980927,	3.32172e-09,	3781.651999950409,	3.844605e-08,	3781.8759999275208,	1.552937e-10,	3782.023999929428,	3.328284e-11,	3781.5780000686646,	2.223005e-09
1113.486999988556,	0.0434797,	-0.00249793,	3,	3782.5120000839233,	3.035608e-12,	3782.3629999160767,	1.555881e-10,	3782.2890000343323,	3.298797e-09,	3782.2139999866486,	3.821879e-08,	3782.4379999637604,	1.552432e-10,	3782.5869998931885,	3.201419e-11,	3782.140000104904,	2.210727e-09
1113.6449999809265,	0.04344532,	-0.002497854,	3,	3783.0759999752045,	2.766359e-12,	3782.9270000457764,	1.563828e-10,	3782.8519999980927,	3.300138e-09,	3782.7780001163483,	3.832408e-08,	3783.0009999275208,	1.531745e-10,	3783.1500000953674,	3.235839e-11,	3782.7030000686646,	2.218917e-09
1113.8020000457764,	0.04340711,	-0.002498006,	3,	3783.638000011444,	2.813849e-12,	3783.489000082016,	1.575011e-10,	3783.4140000343323,	3.323703e-09,	3783.3399999141693,	3.824983e-08,	3783.5629999637604,	1.575154e-10,	3783.7119998931885,	3.211797e-11,	3783.265000104904,	2.214581e-09
1113.9590001106262,	0.04349498,	-0.002498044,	3,	3784.2009999752045,	2.677846e-12,	3784.0520000457764,	1.564747e-10,	3783.9779999256134,	3.348941e-09,	3783.9030001163483,	3.839702e-08,	3784.12700009346,	1.561566e-10,	3784.276000022888,	3.309275e-11,	3783.8289999961853,	2.213892e-09
1114.114000082016,	0.0434606,	-0.002498388,	3,	3784.763999938965,	2.791711e-12,	3784.6150000095367,	1.576158e-10,	3784.539999961853,	3.319836e-09,	3784.4660000801086,	3.821875e-08,	3784.688999891281,	1.545212e-10,	3784.838000059128,	3.308884e-11,	3784.391000032425,	2.214534e-09
1114.2880001068115,	0.04346824,	-0.002498197,	3,	3785.326999902725,	2.733353e-12,	3785.177999973297,	1.576486e-10,	3785.1029999256134,	3.29588e-09,	3785.029000043869,	3.824266e-08,	3785.25200009346,	1.569522e-10,	3785.401000022888,	3.378372e-11,	3784.9539999961853,	2.214869e-09
1114.4460000991821,	0.04349116,	-0.002498311,	3,	3785.8870000839233,	2.71351e-12,	3785.7379999160767,	1.576439e-10,	3785.6640000343323,	3.320106e-09,	3785.5889999866486,	3.851608e-08,	3785.8129999637604,	1.5473e-10,	3785.9619998931885,	3.399715e-11,	3785.515000104904,	2.221318e-09
1114.6389999389648,	0.04350262,	-0.002498197,	3,	3786.4509999752045,	2.881732e-12,	3786.3020000457764,	1.570107e-10,	3786.2279999256134,	3.324639e-09,	3786.1530001163483,	3.862986e-08,	3786.37700009346,	1.566516e-10,	3786.526000022888,	3.277752e-11,	3786.0789999961853,	2.22467e-09
1114.7929999828339,	0.04342239,	-0.002497739,	3,	3787.013999938965,	2.753024e-12,	3786.8650000095367,	1.553784e-10,	3786.789999961853,	3.320243e-09,	3786.7160000801086,	3.844432e-08,	3786.938999891281,	1.570096e-10,	3787.088000059128,	3.264933e-11,	3786.641000032425,	2.219957e-09
1114.9530000686646,	0.04343767,	-0.002498693,	3,	3787.5759999752045,	2.722003e-12,	3787.4270000457764,	1.5764e-10,	3787.3529999256134,	3.339169e-09,	3787.2780001163483,	3.840316e-08,	3787.50200009346,	1.556962e-10,	3787.651000022888,	3.270137e-11,	3787.2039999961853,	2.210018e-09
1115.1110000610352,	0.04341093,	-0.002497205,	3,	3788.138999938965,	2.877146e-12,	3787.9900000095367,	1.584982e-10,	3787.915999889374,	3.309278e-09,	3787.8410000801086,	3.830232e-08,	3788.0650000572205,	1.556675e-10,	3788.2139999866486,	3.373373e-11,	3787.7669999599457,	2.208262e-09
1115.2699999809265,	0.04343767,	-0.002498197,	3,	3788.701999902725,	2.707004e-12,	3788.552999973297,	1.579322e-10,	3788.4779999256134,	3.313925e-09,	3788.404000043869,	3.850642e-08,	3788.62700009346,	1.558446e-10,	3788.776000022888,	3.292204e-11,	3788.3289999961853,	2.22189e-09
1115.4379999637604,	0.04353701,	-0.002497625,	3,	3789.265000104904,	2.710209e-12,	3789.1159999370575,	1.573103e-10,	3789.040999889374,	3.303146e-09,	3788.9670000076294,	3.850896e-08,	3789.1900000572205,	1.562632e-10,	3789.3389999866486,	3.351831e-11,	3788.8919999599457,	2.21637e-09
1115.6040000915527,	0.04344532,	-0.002498197,	3,	3789.826999902725,	2.747431e-12,	3789.677999973297,	1.561705e-10,	3789.6040000915527,	3.340641e-09,	3789.529000043869,	3.82479e-08,	3789.753000020981,	1.556381e-10,	3789.901999950409,	3.213898e-11,	3789.454999923706,	2.219289e-09
1115.7809998989105,	0.04342239,	-0.002498006,	3,	3790.388999938965,	2.715485e-12,	3790.2400000095367,	1.583383e-10,	3790.164999961853,	3.322908e-09,	3790.0910000801086,	3.820787e-08,	3790.313999891281,	1.57813e-10,	3790.463000059128,	3.332682e-11,	3790.016000032425,	2.212354e-09
1115.9360001087189,	0.04344914,	-0.002497777,	3,	3790.9530000686646,	2.843533e-12,	3790.803999900818,	1.582725e-10,	3790.7290000915527,	3.332547e-09,	3790.6549999713898,	3.843399e-08,	3790.878000020981,	1.557813e-10,	3791.026999950409,	3.452036e-11,	3790.579999923706,	2.218189e-09
1116.0950000286102,	0.04344531,	-0.002498006,	3,	3791.513999938965,	2.729329e-12,	3791.3650000095367,	1.577924e-10,	3791.290999889374,	3.346019e-09,	3791.2160000801086,	3.828792e-08,	3791.4400000572205,	1.541367e-10,	3791.5889999866486,	3.221032e-11,	3791.1419999599457,	2.217548e-09
1116.2690000534058,	0.04343003,	-0.002497587,	3,	3792.0780000686646,	2.900265e-12,	3791.928999900818,	1.578938e-10,	3791.8550000190735,	3.324586e-09,	3791.7799999713898,	3.837094e-08,	3792.0039999485016,	1.553382e-10,	3792.1530001163483,	3.398767e-11,	3791.7060000896454,	2.208892e-09
1116.4249999523163,	0.04345295,	-0.002497625,	3,	3792.641000032425,	2.686487e-12,	3792.492000102997,	1.569432e-10,	3792.417000055313,	3.323561e-09,	3792.34299993515,	3.814603e-08,	3792.565999984741,	1.55074e-10,	3792.7149999141693,	3.244115e-11,	3792.2679998874664,	2.212893e-09
1116.582999944687,	0.04347588,	-0.002498083,	3,	3793.2030000686646,	2.695149e-12,	3793.053999900818,	1.594066e-10,	3792.9800000190735,	3.331862e-09,	3792.9049999713898,	3.855094e-08,	3793.1289999485016,	1.557539e-10,	3793.276999950409,	3.30436e-11,	3792.8310000896454,	2.213524e-09
1116.7400000095367,	0.04345296,	-0.00249793,	3,	3793.766000032425,	2.838944e-12,	3793.617000102997,	1.586411e-10,	3793.542999982834,	3.298502e-09,	3793.46799993515,	3.834162e-08,	3793.691999912262,	1.553509e-10,	3793.8410000801086,	3.227804e-11,	3793.3940000534058,	2.22377e-09
1116.9370000362396,	0.04344914,	-0.002497853,	3,	3794.3289999961853,	2.716238e-12,	3794.180000066757,	1.56255e-10,	3794.1050000190735,	3.329619e-09,	3794.0309998989105,	3.849721e-08,	3794.2539999485016,	1.573176e-10,	3794.4030001163483,	3.209251e-11,	3793.9560000896454,	2.214955e-09
1117.119999885559,	0.04340711,	-0.002497548,	3,	3794.8919999599457,	2.96996e-12,	3794.7430000305176,	1.580453e-10,	3794.667999982834,	3.334351e-09,	3794.5940001010895,	3.82027e-08,	3794.816999912262,	1.546124e-10,	3794.9660000801086,	3.198067e-11,	3794.5190000534058,	2.219277e-09
1117.279000043869,	0.0434988,	-0.002498197,	3,	3795.4530000686646,	2.96093e-12,	3795.303999900818,	1.570332e-10,	3795.2300000190735,	3.325271e-09,	3795.1549999713898,	3.818604e-08,	3795.3789999485016,	1.564174e-10,	3795.5280001163483,	3.357542e-11,	3795.0810000896454,	2.209062e-09
1117.4389998912811,	0.04344149,	-0.002498006,	3,	3796.016000032425,	2.887491e-12,	3795.867000102997,	1.564317e-10,	3795.792000055313,	3.300427e-09,	3795.71799993515,	3.851407e-08,	3795.940999984741,	1.558073e-10,	3796.0899999141693,	3.280826e-11,	3795.6429998874664,	2.215032e-09
1117.595999956131,	0.04344913,	-0.002498159,	3,	3796.5789999961853,	2.755693e-12,	3796.430000066757,	1.571912e-10,	3796.3550000190735,	3.329016e-09,	3796.2809998989105,	3.824785e-08,	3796.5039999485016,	1.54556e-10,	3796.6530001163483,	3.440948e-11,	3796.2060000896454,	2.212198e-09
1117.7539999485016,	0.04337655,	-0.002497625,	3,	3797.141000032425,	3.066001e-12,	3796.992000102997,	1.585278e-10,	3796.917999982834,	3.337497e-09,	3796.84299993515,	3.841467e-08,	3797.066999912262,	1.548627e-10,	3797.2160000801086,	3.19918e-11,	3796.7690000534058,	2.219482e-09
1117.9270000457764,	0.04343003,	-0.002497663,	3,	3797.7030000686646,	2.717256e-12,	3797.553999900818,	1.575028e-10,	3797.4800000190735,	3.332691e-09,	3797.4049999713898,	3.818966e-08,	3797.6289999485016,	1.555458e-10,	3797.7780001163483,	3.460054e-11,	3797.3310000896454,	2.217093e-09
1118.108999967575,	0.04346824,	-0.002497587,	3,	3798.2669999599457,	2.878511e-12,	3798.1180000305176,	1.574778e-10,	3798.042999982834,	3.31968e-09,	3797.9690001010895,	3.825515e-08,	3798.191999912262,	1.558082e-10,	3798.3410000801086,	3.230066e-11,	3797.8940000534058,	2.220164e-09
1118.2569999694824,	0.04342621,	-0.002497739,	3,	3798.8289999961853,	2.66583e-12,	3798.680000066757,	1.569738e-10,	3798.6059999465942,	3.338362e-09,	3798.5309998989105,	3.828791e-08,	3798.755000114441,	1.576549e-10,	3798.904000043869,	3.216435e-11,	3798.457000017166,	2.210741e-09
1118.4130001068115,	0.04343003,	-0.002498235,	3,	3799.3919999599457,	2.758619e-12,	3799.2430000305176,	1.565747e-10,	3799.1689999103546,	3.326192e-09,	3799.0940001010895,	3.853853e-08,	3799.3180000782013,	1.56954e-10,	3799.4670000076294,	3.227441e-11,	3799.0199999809265,	2.212976e-09
1118.5720000267029,	0.04344149,	-0.002498273,	3,	3799.954999923706,	2.75514e-12,	3799.805999994278,	1.570691e-10,	3799.7309999465942,	3.31994e-09,	3799.65700006485,	3.867807e-08,	3799.880000114441,	1.578346e-10,	3800.029000043869,	3.312047e-11,	3799.582000017166,	2.20995e-09
1118.7279999256134,	0.0434988,	-0.002497663,	3,	3800.5179998874664,	2.818042e-12,	3800.3689999580383,	1.572746e-10,	3800.2939999103546,	3.3035e-09,	3800.2200000286102,	3.845251e-08,	3800.4430000782013,	1.55221e-10,	3800.5920000076294,	3.226516e-11,	3800.1449999809265,	2.213427e-09
1118.901999950409,	0.04344531,	-0.002497739,	3,	3801.079999923706,	2.920995e-12,	3800.930999994278,	1.573776e-10,	3800.8570001125336,	3.308242e-09,	3800.78200006485,	3.857167e-08,	3801.0060000419617,	1.565335e-10,	3801.1549999713898,	3.15297e-11,	3800.707999944687,	2.213017e-09
1119.0810000896454,	0.0434415,	-0.002497701,	3,	3801.6429998874664,	2.54462e-12,	3801.4939999580383,	1.579498e-10,	3801.4189999103546,	3.323666e-09,	3801.3450000286102,	3.814265e-08,	3801.5680000782013,	1.555119e-10,	3801.7170000076294,	3.375251e-11,	3801.2699999809265,	2.221373e-09
1119.25,	0.04345677,	-0.00249793,	3,	3802.2060000896454,	2.679069e-12,	3802.0569999217987,	1.56555e-10,	3801.9820001125336,	3.30964e-09,	3801.9079999923706,	3.832426e-08,	3802.1310000419617,	1.573321e-10,	3802.2799999713898,	3.170491e-11,	3801.832999944687,	2.212921e-09
1119.4089999198914,	0.04343385,	-0.00249793,	3,	3802.7679998874664,	2.886518e-12,	3802.6189999580383,	1.598142e-10,	3802.545000076294,	3.314114e-09,	3802.4700000286102,	3.823115e-08,	3802.694000005722,	1.574551e-10,	3802.84299993515,	3.211551e-11,	3802.3959999084473,	2.210619e-09
1119.5680000782013,	0.04343385,	-0.002497701,	3,	3803.3310000896454,	2.490862e-12,	3803.1819999217987,	1.581424e-10,	3803.1080000400543,	3.334496e-09,	3803.0329999923706,	3.834868e-08,	3803.2569999694824,	1.535124e-10,	3803.4059998989105,	3.319646e-11,	3802.959000110626,	2.214138e-09
1119.7269999980927,	0.0434606,	-0.002497968,	3,	3803.8940000534058,	2.658825e-12,	3803.744999885559,	1.563211e-10,	3803.670000076294,	3.299381e-09,	3803.595999956131,	3.844687e-08,	3803.819000005722,	1.555674e-10,	3803.96799993515,	3.287723e-11,	3803.5209999084473,	2.215059e-09
1119.8840000629425,	0.04344149,	-0.002497739,	3,	3804.4560000896454,	2.929037e-12,	3804.3069999217987,	1.5751e-10,	3804.2330000400543,	3.346408e-09,	3804.1579999923706,	3.84045e-08,	3804.3819999694824,	1.547941e-10,	3804.5309998989105,	3.308676e-11,	3804.084000110626,	2.210603e-09
1120.0429999828339,	0.04344149,	-0.002497968,	3,	3805.0199999809265,	2.970782e-12,	3804.8710000514984,	1.57179e-10,	3804.7969999313354,	3.312614e-09,	3804.7219998836517,	3.854094e-08,	3804.946000099182,	1.562032e-10,	3805.0950000286102,	3.406437e-11,	3804.6480000019073,	2.209817e-09
1120.2190001010895,	0.04344913,	-0.002497358,	3,	3805.5810000896454,	2.834937e-12,	3805.4319999217987,	1.566876e-10,	3805.3570001125336,	3.306369e-09,	3805.2829999923706,	3.830078e-08,	3805.5060000419617,	1.546038e-10,	3805.6549999713898,	3.224072e-11,	3805.207999944687,	2.209348e-09
1120.375,	0.04342239,	-0.002497816,	3,	3806.1449999809265,	2.817696e-12,	3805.9960000514984,	1.576811e-10,	3805.9210000038147,	3.326613e-09,	3805.8469998836517,	3.82331e-08,	3806.069999933243,	1.559022e-10,	3806.2190001010895,	3.20459e-11,	3805.7720000743866,	2.207687e-09
1120.5320000648499,	0.0434415,	-0.00249793,	3,	3806.707000017166,	2.840398e-12,	3806.558000087738,	1.566076e-10,	3806.483999967575,	3.314018e-09,	3806.4089999198914,	3.836443e-08,	3806.632999897003,	1.565159e-10,	3806.78200006485,	3.418538e-11,	3806.335000038147,	2.213006e-09
1120.6909999847412,	0.04341093,	-0.002497777,	3,	3807.2699999809265,	2.861e-12,	3807.1210000514984,	1.571365e-10,	3807.0460000038147,	3.316917e-09,	3806.9719998836517,	3.835786e-08,	3807.194999933243,	1.572226e-10,	3807.3440001010895,	3.236058e-11,	3806.8970000743866,	2.209699e-09
1120.8489999771118,	0.04349116,	-0.002497892,	3,	3807.832000017166,	2.502393e-12,	3807.683000087738,	1.577077e-10,	3807.6080000400543,	3.312016e-09,	3807.5339999198914,	3.86909e-08,	3807.7569999694824,	1.543115e-10,	3807.9059998989105,	3.224715e-11,	3807.459000110626,	2.217006e-09
1121.0069999694824,	0.04345677,	-0.002498083,	3,	3808.3949999809265,	2.949189e-12,	3808.2460000514984,	1.561675e-10,	3808.1719999313354,	3.339351e-09,	3808.0969998836517,	3.833807e-08,	3808.321000099182,	1.583097e-10,	3808.4700000286102,	3.418539e-11,	3808.0230000019073,	2.21372e-09
1121.2000000476837,	0.04342621,	-0.002497701,	3,	3808.957999944687,	2.712951e-12,	3808.809000015259,	1.570023e-10,	3808.734999895096,	3.317738e-09,	3808.6600000858307,	3.82916e-08,	3808.8840000629425,	1.546769e-10,	3809.0329999923706,	3.087739e-11,	3808.5859999656677,	2.208688e-09
1121.404000043869,	0.04345295,	-0.002497816,	3,	3809.5209999084473,	2.90863e-12,	3809.371999979019,	1.594883e-10,	3809.2969999313354,	3.308147e-09,	3809.223000049591,	3.839346e-08,	3809.446000099182,	1.556688e-10,	3809.5950000286102,	3.201464e-11,	3809.1480000019073,	2.206859e-09
1121.5610001087189,	0.04345295,	-0.002498426,	3,	3810.082000017166,	2.892631e-12,	3809.933000087738,	1.545123e-10,	3809.858999967575,	3.336595e-09,	3809.7839999198914,	3.838622e-08,	3810.007999897003,	1.541191e-10,	3810.15700006485,	3.242877e-11,	3809.7109999656677,	2.213195e-09
1121.7200000286102,	0.04341475,	-0.002497701,	3,	3810.6449999809265,	2.764623e-12,	3810.4960000514984,	1.563782e-10,	3810.4219999313354,	3.340654e-09,	3810.3469998836517,	3.846398e-08,	3810.571000099182,	1.551492e-10,	3810.7200000286102,	3.198945e-11,	3810.2730000019073,	2.202172e-09
1121.8780000209808,	0.04341475,	-0.002498044,	3,	3811.207999944687,	2.88785e-12,	3811.059000015259,	1.563661e-10,	3810.983999967575,	3.315329e-09,	3810.9100000858307,	3.811695e-08,	3811.132999897003,	1.542324e-10,	3811.28200006485,	3.240182e-11,	3810.835000038147,	2.209229e-09
1122.0369999408722,	0.04342239,	-0.002497625,	3,	3811.7709999084473,	2.928884e-12,	3811.621999979019,	1.569462e-10,	3811.5469999313354,	3.321532e-09,	3811.473000049591,	3.869071e-08,	3811.696000099182,	1.575131e-10,	3811.8450000286102,	3.228152e-11,	3811.3980000019073,	2.215074e-09
1122.1909999847412,	0.0434606,	-0.002498083,	3,	3812.334000110626,	2.901482e-12,	3812.1849999427795,	1.584176e-10,	3812.111000061035,	3.302534e-09,	3812.0360000133514,	3.818968e-08,	3812.2599999904633,	1.557687e-10,	3812.4089999198914,	3.239519e-11,	3811.9619998931885,	2.206333e-09
1122.3610000610352,	0.04344531,	-0.002497777,	3,	3812.8959999084473,	2.933358e-12,	3812.746999979019,	1.571174e-10,	3812.6719999313354,	3.328262e-09,	3812.598000049591,	3.849239e-08,	3812.821000099182,	1.531853e-10,	3812.9700000286102,	3.396771e-11,	3812.5230000019073,	2.209836e-09
1122.5220000743866,	0.04342239,	-0.002497816,	3,	3813.459000110626,	2.767203e-12,	3813.3099999427795,	1.569017e-10,	3813.234999895096,	3.314913e-09,	3813.1610000133514,	3.821048e-08,	3813.3840000629425,	1.549902e-10,	3813.5329999923706,	3.19794e-11,	3813.0859999656677,	2.210116e-09
1122.694000005722,	0.0434606,	-0.002498083,	3,	3814.0209999084473,	2.759828e-12,	3813.871999979019,	1.580567e-10,	3813.798000097275,	3.318377e-09,	3813.723000049591,	3.792725e-08,	3813.947000026703,	1.554894e-10,	3814.095999956131,	3.337841e-11,	3813.648999929428,	2.19854e-09
1122.8519999980927,	0.04342239,	-0.002498311,	3,	3814.584000110626,	2.756515e-12,	3814.4349999427795,	1.56353e-10,	3814.361000061035,	3.267453e-09,	3814.2860000133514,	3.83192e-08,	3814.5099999904633,	1.526396e-10,	3814.6589999198914,	3.354182e-11,	3814.2119998931885,	2.208121e-09
1123.0250000953674,	0.04343003,	-0.002497587,	3,	3815.1470000743866,	2.637937e-12,	3814.99799990654,	1.587812e-10,	3814.923000097275,	3.331524e-09,	3814.848999977112,	3.838611e-08,	3815.072000026703,	1.535601e-10,	3815.220999956131,	3.242361e-11,	3814.773999929428,	2.219937e-09
1123.1979999542236,	0.04343003,	-0.002497968,	3,	3815.709000110626,	2.697782e-12,	3815.5599999427795,	1.569643e-10,	3815.486000061035,	3.311698e-09,	3815.4110000133514,	3.8487e-08,	3815.6349999904633,	1.575789e-10,	3815.7839999198914,	3.298221e-11,	3815.3369998931885,	2.205683e-09
1123.3559999465942,	0.04340711,	-0.002497968,	3,	3816.2720000743866,	2.758417e-12,	3816.12299990654,	1.573949e-10,	3816.0490000247955,	3.308556e-09,	3815.973999977112,	3.872638e-08,	3816.1979999542236,	1.562415e-10,	3816.3469998836517,	3.193277e-11,	3815.9000000953674,	2.215712e-09
1123.5150001049042,	0.04346442,	-0.002497892,	3,	3816.8359999656677,	2.576554e-12,	3816.6870000362396,	1.585994e-10,	3816.611999988556,	3.313969e-09,	3816.5380001068115,	3.827953e-08,	3816.760999917984,	1.562726e-10,	3816.9100000858307,	3.200222e-11,	3816.463000059128,	2.21167e-09
1123.6719999313354,	0.04339183,	-0.002497777,	3,	3817.3980000019073,	2.750677e-12,	3817.2490000724792,	1.565211e-10,	3817.1740000247955,	3.325864e-09,	3817.0999999046326,	3.826189e-08,	3817.3229999542236,	1.558613e-10,	3817.4719998836517,	3.343345e-11,	3817.0250000953674,	2.206286e-09
1123.8320000171661,	0.04341857,	-0.002497701,	3,	3817.960000038147,	2.704288e-12,	3817.811000108719,	1.583702e-10,	3817.736999988556,	3.325332e-09,	3817.661999940872,	3.809508e-08,	3817.885999917984,	1.550421e-10,	3818.0350000858307,	3.193576e-11,	3817.588000059128,	2.212076e-09
1123.9909999370575,	0.04343767,	-0.002497968,	3,	3818.5230000019073,	2.819606e-12,	3818.3740000724792,	1.556846e-10,	3818.2990000247955,	3.300747e-09,	3818.2249999046326,	3.806128e-08,	3818.4479999542236,	1.560402e-10,	3818.5969998836517,	3.359567e-11,	3818.1500000953674,	2.217956e-09
1124.1470000743866,	0.04350644,	-0.002498426,	3,	3819.085000038147,	2.935895e-12,	3818.936000108719,	1.568466e-10,	3818.861000061035,	3.308749e-09,	3818.786999940872,	3.814964e-08,	3819.0099999904633,	1.534295e-10,	3819.1589999198914,	3.241488e-11,	3818.7119998931885,	2.210761e-09
1124.3050000667572,	0.04347206,	-0.002497816,	3,	3819.6470000743866,	2.589123e-12,	3819.49799990654,	1.56383e-10,	3819.4240000247955,	3.313883e-09,	3819.348999977112,	3.840674e-08,	3819.5729999542236,	1.551731e-10,	3819.7219998836517,	3.213145e-11,	3819.2750000953674,	2.21658e-09
1124.4660000801086,	0.04336508,	-0.002498006,	3,	3820.210000038147,	3.073918e-12,	3820.061000108719,	1.569797e-10,	3819.986999988556,	3.313895e-09,	3819.911999940872,	3.842685e-08,	3820.135999917984,	1.551027e-10,	3820.2850000858307,	3.240296e-11,	3819.838000059128,	2.210869e-09
