ixdat version = 0.2.2dev
name = 2022-04-07 13_20_11 HER on Pt repeatability non-aqu.tsv
technique = EC-MS
tstamp = 1649330411.0
backend_name = BackendBase(none, address=none)
id = 1
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
1233.5529999732971,	1.618115,	0.008834789,	5,	3096.680000066757,	3.869289e-12,	3096.5309998989105,	2.241219e-10,	3096.4560000896454,	4.4478e-09,	3096.3819999694824,	4.837603e-08,	3096.6050000190735,	2.107401e-10,	3096.7539999485016,	4.349529e-11,	3096.3069999217987,	5.97959e-09
1233.710000038147,	1.614757,	0.008975261,	5,	3097.242000102997,	3.873347e-12,	3097.09299993515,	2.281159e-10,	3097.0190000534058,	4.455339e-09,	3096.944000005722,	4.835783e-08,	3097.167999982834,	2.103521e-10,	3097.316999912262,	4.29902e-11,	3096.869999885559,	5.990394e-09
1233.8670001029968,	1.6118,	0.007115138,	5,	3097.805999994278,	3.917369e-12,	3097.65700006485,	2.276316e-10,	3097.582000017166,	4.481225e-09,	3097.507999897003,	4.84415e-08,	3097.7309999465942,	2.096519e-10,	3097.880000114441,	4.331141e-11,	3097.433000087738,	6.010351e-09
1234.0209999084473,	1.608534,	0.005617649,	5,	3098.3680000305176,	3.789532e-12,	3098.2190001010895,	2.254295e-10,	3098.1440000534058,	4.553637e-09,	3098.069999933243,	4.825233e-08,	3098.292999982834,	2.110571e-10,	3098.441999912262,	4.358512e-11,	3097.994999885559,	5.991617e-09
1234.1909999847412,	1.605187,	0.006320778,	5,	3098.930000066757,	3.927764e-12,	3098.7809998989105,	2.253832e-10,	3098.707000017166,	4.486903e-09,	3098.6319999694824,	4.832508e-08,	3098.8559999465942,	2.135696e-10,	3099.005000114441,	4.387415e-11,	3098.558000087738,	5.989812e-09
1234.3469998836517,	1.602173,	0.005614214,	5,	3099.4939999580383,	3.710904e-12,	3099.3450000286102,	2.248206e-10,	3099.2709999084473,	4.579459e-09,	3099.196000099182,	4.849967e-08,	3099.420000076294,	2.138865e-10,	3099.569000005722,	4.362525e-11,	3099.121999979019,	6.010744e-09
1234.5190000534058,	1.598555,	0.00670059,	5,	3100.0569999217987,	3.735704e-12,	3099.9079999923706,	2.262349e-10,	3099.832999944687,	4.545351e-09,	3099.7590000629425,	4.838325e-08,	3099.9820001125336,	2.110958e-10,	3100.1310000419617,	4.376779e-11,	3099.684000015259,	6.001721e-09
1234.7060000896454,	1.59501,	0.004418666,	5,	3100.6189999580383,	3.962394e-12,	3100.4700000286102,	2.237203e-10,	3100.3959999084473,	4.558187e-09,	3100.321000099182,	4.840507e-08,	3100.545000076294,	2.115432e-10,	3100.694000005722,	4.389544e-11,	3100.246999979019,	5.998823e-09
1234.8610000610352,	1.591694,	0.003946478,	5,	3101.1819999217987,	3.860298e-12,	3101.0329999923706,	2.293921e-10,	3100.959000110626,	4.498862e-09,	3100.8840000629425,	4.903826e-08,	3101.1080000400543,	2.117072e-10,	3101.2569999694824,	4.490452e-11,	3100.8099999427795,	6.007125e-09
1235.0199999809265,	1.588748,	0.003623161,	5,	3101.7439999580383,	4.057259e-12,	3101.5950000286102,	2.26465e-10,	3101.5199999809265,	4.551584e-09,	3101.446000099182,	4.860513e-08,	3101.6689999103546,	2.132133e-10,	3101.8180000782013,	4.336671e-11,	3101.3710000514984,	6.015916e-09
1235.1770000457764,	1.585348,	0.004926736,	5,	3102.308000087738,	3.7295e-12,	3102.1589999198914,	2.268844e-10,	3102.084000110626,	4.544022e-09,	3102.0099999904633,	4.857968e-08,	3102.2330000400543,	2.129414e-10,	3102.3819999694824,	4.386172e-11,	3101.9349999427795,	6.020373e-09
1235.329999923706,	1.582395,	0.003717445,	5,	3102.8689999580383,	3.632851e-12,	3102.7200000286102,	2.25171e-10,	3102.6459999084473,	4.534736e-09,	3102.571000099182,	4.845598e-08,	3102.795000076294,	2.113414e-10,	3102.944000005722,	4.313586e-11,	3102.496999979019,	6.028053e-09
1235.486999988556,	1.579377,	0.003731187,	5,	3103.433000087738,	3.919112e-12,	3103.2839999198914,	2.233199e-10,	3103.209000110626,	4.509583e-09,	3103.1349999904633,	4.887181e-08,	3103.3580000400543,	2.114556e-10,	3103.5069999694824,	4.340373e-11,	3103.0599999427795,	5.985962e-09
1235.6579999923706,	1.575766,	0.005011095,	5,	3103.9960000514984,	3.843534e-12,	3103.8469998836517,	2.263708e-10,	3103.7720000743866,	4.535778e-09,	3103.6979999542236,	4.825954e-08,	3103.9210000038147,	2.143367e-10,	3104.069999933243,	4.427358e-11,	3103.62299990654,	5.99697e-09
1235.8139998912811,	1.572813,	0.001961532,	5,	3104.558000087738,	4.004578e-12,	3104.4089999198914,	2.251531e-10,	3104.335000038147,	4.517908e-09,	3104.2599999904633,	4.834323e-08,	3104.483999967575,	2.124182e-10,	3104.632999897003,	4.358776e-11,	3104.186000108719,	5.993394e-09
1235.9700000286102,	1.56957,	0.001529043,	5,	3105.119999885559,	3.862307e-12,	3104.970999956131,	2.257063e-10,	3104.8970000743866,	4.570986e-09,	3104.822000026703,	4.882977e-08,	3105.0460000038147,	2.120888e-10,	3105.194999933243,	4.371616e-11,	3104.74799990654,	5.993451e-09
1236.1280000209808,	1.566555,	0.00148629,	5,	3105.683000087738,	3.733616e-12,	3105.5339999198914,	2.245147e-10,	3105.459000110626,	4.492685e-09,	3105.3849999904633,	4.833235e-08,	3105.6080000400543,	2.117069e-10,	3105.7569999694824,	4.392616e-11,	3105.3099999427795,	6.004917e-09
1236.2829999923706,	1.563319,	-0.001893462,	5,	3106.244999885559,	3.948077e-12,	3106.095999956131,	2.259381e-10,	3106.0220000743866,	4.527652e-09,	3105.947000026703,	4.829235e-08,	3106.1710000038147,	2.108615e-10,	3106.319999933243,	4.321074e-11,	3105.87299990654,	5.983869e-09
1236.454999923706,	1.559969,	0.002510446,	5,	3106.808000087738,	3.951872e-12,	3106.6589999198914,	2.250937e-10,	3106.585000038147,	4.546375e-09,	3106.5099999904633,	4.836874e-08,	3106.733999967575,	2.131619e-10,	3106.882999897003,	4.275122e-11,	3106.436000108719,	6.024712e-09
1236.6110000610352,	1.556943,	0.002205451,	5,	3107.3710000514984,	3.970972e-12,	3107.2219998836517,	2.255907e-10,	3107.1470000743866,	4.535315e-09,	3107.0729999542236,	4.83178e-08,	3107.2960000038147,	2.100565e-10,	3107.444999933243,	4.310203e-11,	3106.99799990654,	6.000422e-09
1236.733999967575,	1.554238,	-0.0002299246,	5,	3107.9349999427795,	3.850853e-12,	3107.7860000133514,	2.27344e-10,	3107.7109999656677,	4.551135e-09,	3107.6370000839233,	4.821231e-08,	3107.859999895096,	2.132206e-10,	3108.0090000629425,	4.346991e-11,	3107.5620000362396,	5.982605e-09
1236.9219999313354,	1.550666,	0.0007552956,	5,	3108.496999979019,	3.770423e-12,	3108.348000049591,	2.254806e-10,	3108.273999929428,	4.497462e-09,	3108.1989998817444,	4.821597e-08,	3108.423000097275,	2.1282e-10,	3108.572000026703,	4.330715e-11,	3108.125,	6.013017e-09
1237.0780000686646,	1.547408,	-0.001445704,	5,	3109.059000015259,	3.758301e-12,	3108.9100000858307,	2.252335e-10,	3108.835000038147,	4.52698e-09,	3108.760999917984,	4.827417e-08,	3108.983999967575,	2.097703e-10,	3109.132999897003,	4.320119e-11,	3108.686000108719,	6.001199e-09
1237.233999967575,	1.544336,	0.002225682,	5,	3109.621999979019,	3.63831e-12,	3109.473000049591,	2.242415e-10,	3109.3980000019073,	4.489964e-09,	3109.3239998817444,	4.836875e-08,	3109.5469999313354,	2.131242e-10,	3109.696000099182,	4.366311e-11,	3109.2490000724792,	5.995104e-09
1237.3900001049042,	1.54131,	0.001311844,	5,	3110.183000087738,	3.660018e-12,	3110.0339999198914,	2.24109e-10,	3109.960000038147,	4.470467e-09,	3109.8849999904633,	4.84306e-08,	3110.108999967575,	2.148165e-10,	3110.257999897003,	4.345969e-11,	3109.811000108719,	5.994748e-09
1237.5469999313354,	1.537967,	0.003359392,	5,	3110.746999979019,	3.922293e-12,	3110.598000049591,	2.246167e-10,	3110.523999929428,	4.516636e-09,	3110.4489998817444,	4.848518e-08,	3110.673000097275,	2.097355e-10,	3110.822000026703,	4.360267e-11,	3110.375,	6.011545e-09
1237.7149999141693,	1.53477,	0.001277489,	5,	3111.3099999427795,	3.825448e-12,	3111.1610000133514,	2.263018e-10,	3111.0859999656677,	4.533002e-09,	3111.0120000839233,	4.876285e-08,	3111.234999895096,	2.132352e-10,	3111.3840000629425,	4.39803e-11,	3110.9370000362396,	5.986015e-09
1237.8550000190735,	1.532046,	0.00110457,	5,	3111.871999979019,	3.97955e-12,	3111.723000049591,	2.241332e-10,	3111.648999929428,	4.52933e-09,	3111.5739998817444,	4.839789e-08,	3111.798000097275,	2.146139e-10,	3111.947000026703,	4.295484e-11,	3111.5,	6.008885e-09
1238.0120000839233,	1.528672,	0.00299523,	5,	3112.434000015259,	4.091992e-12,	3112.2850000858307,	2.250915e-10,	3112.2109999656677,	4.532811e-09,	3112.135999917984,	4.840516e-08,	3112.359999895096,	2.143121e-10,	3112.5090000629425,	4.408342e-11,	3112.0620000362396,	6.012647e-09
1238.167000055313,	1.525746,	-8.908504e-06,	5,	3112.99799990654,	3.907916e-12,	3112.848999977112,	2.253026e-10,	3112.773999929428,	4.517564e-09,	3112.7000000476837,	4.835421e-08,	3112.923000097275,	2.114877e-10,	3113.072000026703,	4.383522e-11,	3112.625,	6.020936e-09
1238.369999885559,	1.521498,	0.001689365,	5,	3113.561000108719,	4.086287e-12,	3113.411999940872,	2.266175e-10,	3113.3369998931885,	4.479591e-09,	3113.263000011444,	4.874129e-08,	3113.486000061035,	2.133441e-10,	3113.6349999904633,	4.347364e-11,	3113.1879999637604,	6.004512e-09
1238.539999961853,	1.518266,	0.0003071559,	5,	3114.121999979019,	4.102566e-12,	3113.973000049591,	2.264108e-10,	3113.898999929428,	4.557527e-09,	3113.8239998817444,	4.871028e-08,	3114.048000097275,	2.106024e-10,	3114.197000026703,	4.283008e-11,	3113.75,	6.009315e-09
1238.6870000362396,	1.515202,	0.002279887,	5,	3114.686000108719,	3.999542e-12,	3114.536999940872,	2.242762e-10,	3114.4619998931885,	4.563627e-09,	3114.388000011444,	4.83433e-08,	3114.611000061035,	2.118678e-10,	3114.7599999904633,	4.350378e-11,	3114.3129999637604,	6.005879e-09
1238.829999923706,	1.512547,	0.001009903,	5,	3115.2490000724792,	3.952287e-12,	3115.0999999046326,	2.262667e-10,	3115.0250000953674,	4.471931e-09,	3114.9509999752045,	4.892159e-08,	3115.1740000247955,	2.149483e-10,	3115.3229999542236,	4.271096e-11,	3114.8759999275208,	6.007427e-09
1238.9809999465942,	1.509395,	-0.0006895158,	5,	3115.811000108719,	3.949967e-12,	3115.661999940872,	2.254128e-10,	3115.588000059128,	4.526364e-09,	3115.513000011444,	4.836874e-08,	3115.736999988556,	2.132624e-10,	3115.885999917984,	4.428903e-11,	3115.438999891281,	6.000644e-09
1239.1289999485016,	1.506533,	0.001161828,	5,	3116.3740000724792,	3.906296e-12,	3116.2249999046326,	2.267035e-10,	3116.151000022888,	4.518349e-09,	3116.0759999752045,	4.846335e-08,	3116.2999999523163,	2.125277e-10,	3116.4489998817444,	4.376326e-11,	3116.00200009346,	6.010204e-09
1239.3540000915527,	1.501979,	0.0006972741,	5,	3116.936000108719,	4.142748e-12,	3116.786999940872,	2.232295e-10,	3116.713000059128,	4.516208e-09,	3116.638999938965,	4.881582e-08,	3116.861000061035,	2.125995e-10,	3117.0099999904633,	4.435375e-11,	3116.563999891281,	6.00662e-09
1239.5120000839233,	1.498724,	0.002598623,	5,	3117.49799990654,	3.8472e-12,	3117.348999977112,	2.254852e-10,	3117.2750000953674,	4.52473e-09,	3117.2000000476837,	4.854703e-08,	3117.4240000247955,	2.119526e-10,	3117.5729999542236,	4.308248e-11,	3117.1259999275208,	6.02372e-09
1239.6559998989105,	1.495832,	-0.003498596,	5,	3118.061000108719,	3.87961e-12,	3117.911999940872,	2.226217e-10,	3117.838000059128,	4.473304e-09,	3117.763000011444,	4.841971e-08,	3117.986999988556,	2.124989e-10,	3118.135999917984,	4.393885e-11,	3117.688999891281,	5.990352e-09
1239.9159998893738,	1.490602,	0.002862774,	5,	3118.6240000724792,	3.842559e-12,	3118.4749999046326,	2.247169e-10,	3118.4000000953674,	4.544649e-09,	3118.3259999752045,	4.828872e-08,	3118.5490000247955,	2.128308e-10,	3118.6979999542236,	4.345525e-11,	3118.2509999275208,	5.99543e-09
1240.1150000095367,	1.486717,	-0.0003028332,	5,	3119.1870000362396,	3.809605e-12,	3119.0380001068115,	2.24468e-10,	3118.963000059128,	4.534744e-09,	3118.888999938965,	4.849244e-08,	3119.111999988556,	2.125271e-10,	3119.260999917984,	4.294456e-11,	3118.813999891281,	5.98828e-09
1240.2569999694824,	1.483741,	-0.001793833,	5,	3119.7490000724792,	3.871638e-12,	3119.5999999046326,	2.247578e-10,	3119.526000022888,	4.496691e-09,	3119.4509999752045,	4.84779e-08,	3119.6749999523163,	2.125497e-10,	3119.8239998817444,	4.402904e-11,	3119.37700009346,	6.010584e-09
1240.4119999408722,	1.480746,	0.001586682,	5,	3120.3120000362396,	4.105345e-12,	3120.1630001068115,	2.257268e-10,	3120.088000059128,	4.552573e-09,	3120.013999938965,	4.864525e-08,	3120.236999988556,	2.126214e-10,	3120.385999917984,	4.281704e-11,	3119.938999891281,	6.03247e-09
1240.585000038147,	1.477292,	-0.001164376,	5,	3120.875,	3.84911e-12,	3120.726000070572,	2.290364e-10,	3120.651000022888,	4.510542e-09,	3120.576999902725,	4.853975e-08,	3120.7999999523163,	2.128126e-10,	3120.9489998817444,	4.458265e-11,	3120.50200009346,	6.00917e-09
1240.7420001029968,	1.474106,	0.001703871,	5,	3121.4370000362396,	4.023494e-12,	3121.2880001068115,	2.2576e-10,	3121.2139999866486,	4.481277e-09,	3121.138999938965,	4.845244e-08,	3121.3629999160767,	2.118681e-10,	3121.5120000839233,	4.398764e-11,	3121.0650000572205,	6.022417e-09
1240.8980000019073,	1.471137,	0.0002369194,	5,	3122.0,	3.777721e-12,	3121.851000070572,	2.262701e-10,	3121.776999950409,	4.56007e-09,	3121.701999902725,	4.890465e-08,	3121.9260001182556,	2.137768e-10,	3122.0750000476837,	4.32643e-11,	3121.628000020981,	6.007028e-09
1241.0680000782013,	1.467477,	0.001228629,	5,	3122.563999891281,	4.038527e-12,	3122.414999961853,	2.259639e-10,	3122.3399999141693,	4.499686e-09,	3122.266000032425,	4.831056e-08,	3122.489000082016,	2.136322e-10,	3122.638000011444,	4.41981e-11,	3122.190999984741,	6.004588e-09
1241.2420001029968,	1.464238,	-3.257516e-05,	5,	3123.125,	3.918304e-12,	3122.976000070572,	2.264596e-10,	3122.9030001163483,	4.458454e-09,	3122.8280000686646,	4.835058e-08,	3123.0510001182556,	2.120707e-10,	3123.2000000476837,	4.367908e-11,	3122.7539999485016,	6.008857e-09
1241.4140000343323,	1.46057,	0.002353559,	5,	3123.6879999637604,	4.14062e-12,	3123.5390000343323,	2.235634e-10,	3123.4649999141693,	4.486652e-09,	3123.390000104904,	4.852886e-08,	3123.614000082016,	2.133329e-10,	3123.763000011444,	4.387891e-11,	3123.315999984741,	6.018009e-09
1241.5710000991821,	1.457655,	-0.0003887202,	5,	3124.25,	3.923945e-12,	3124.1019999980927,	2.281463e-10,	3124.026999950409,	4.539628e-09,	3123.9530000686646,	4.847427e-08,	3124.1760001182556,	2.120189e-10,	3124.3239998817444,	4.365336e-11,	3123.878000020981,	6.017339e-09
1241.7269999980927,	1.45432,	-0.0005028546,	5,	3124.8129999637604,	3.94534e-12,	3124.6640000343323,	2.256327e-10,	3124.5889999866486,	4.541214e-09,	3124.515000104904,	4.842698e-08,	3124.7379999160767,	2.124995e-10,	3124.8870000839233,	4.341884e-11,	3124.4400000572205,	6.015971e-09
1241.9119999408722,	1.450729,	0.001171371,	5,	3125.3759999275208,	3.730466e-12,	3125.2269999980927,	2.261435e-10,	3125.1530001163483,	4.502464e-09,	3125.0780000686646,	4.832146e-08,	3125.3020000457764,	2.109644e-10,	3125.4509999752045,	4.317009e-11,	3125.0039999485016,	6.003528e-09
1242.0680000782013,	1.447768,	0.0005434408,	5,	3125.938999891281,	4.007752e-12,	3125.789999961853,	2.244808e-10,	3125.7149999141693,	4.551064e-09,	3125.641000032425,	4.836147e-08,	3125.864000082016,	2.132251e-10,	3126.013000011444,	4.284645e-11,	3125.565999984741,	6.016687e-09
1242.2130000591278,	1.444738,	-0.0001791558,	5,	3126.50200009346,	3.825299e-12,	3126.3529999256134,	2.263923e-10,	3126.2780001163483,	4.490632e-09,	3126.2039999961853,	4.839059e-08,	3126.4270000457764,	2.135555e-10,	3126.5759999752045,	4.253205e-11,	3126.1289999485016,	6.03478e-09
1242.3819999694824,	1.441472,	-0.0001291504,	5,	3127.063999891281,	4.01347e-12,	3126.914999961853,	2.288196e-10,	3126.8410000801086,	4.533262e-09,	3126.766000032425,	4.827416e-08,	3126.9900000095367,	2.135949e-10,	3127.138999938965,	4.413689e-11,	3126.691999912262,	6.008471e-09
1242.5539999008179,	1.437804,	0.002252784,	5,	3127.62700009346,	3.97181e-12,	3127.4779999256134,	2.233137e-10,	3127.404000043869,	4.484297e-09,	3127.3289999961853,	4.852882e-08,	3127.552999973297,	2.128954e-10,	3127.701999902725,	4.316019e-11,	3127.255000114441,	6.017832e-09
1242.7119998931885,	1.434844,	0.0001857689,	5,	3128.1900000572205,	3.806727e-12,	3128.040999889374,	2.23674e-10,	3127.9660000801086,	4.556022e-09,	3127.8919999599457,	4.878027e-08,	3128.1150000095367,	2.14527e-10,	3128.263999938965,	4.298654e-11,	3127.816999912262,	6.001996e-09
1242.8680000305176,	1.43152,	0.001323677,	5,	3128.75200009346,	3.980637e-12,	3128.6029999256134,	2.259819e-10,	3128.529000043869,	4.523386e-09,	3128.4539999961853,	4.857246e-08,	3128.677999973297,	2.1315e-10,	3128.826999902725,	4.41944e-11,	3128.380000114441,	6.009815e-09
1243.039999961853,	1.428276,	-0.0006574513,	5,	3129.313999891281,	3.926785e-12,	3129.164999961853,	2.256065e-10,	3129.0910000801086,	4.503044e-09,	3129.016000032425,	4.849606e-08,	3129.2400000095367,	2.124016e-10,	3129.388999938965,	4.362572e-11,	3128.941999912262,	6.014181e-09
1243.1949999332428,	1.42501,	-0.00288708,	5,	3129.878000020981,	3.865838e-12,	3129.7290000915527,	2.237668e-10,	3129.654000043869,	4.537614e-09,	3129.579999923706,	4.849969e-08,	3129.802999973297,	2.127037e-10,	3129.951999902725,	4.270123e-11,	3129.505000114441,	6.01321e-09
1243.3529999256134,	1.421965,	-0.0001703762,	5,	3130.440999984741,	3.872456e-12,	3130.292000055313,	2.241153e-10,	3130.2170000076294,	4.512639e-09,	3130.1429998874664,	4.862819e-08,	3130.3659999370575,	2.126374e-10,	3130.515000104904,	4.30726e-11,	3130.0680000782013,	5.986224e-09
1243.5099999904633,	1.418699,	-0.002723322,	5,	3131.00200009346,	3.779681e-12,	3130.8529999256134,	2.266631e-10,	3130.779000043869,	4.504103e-09,	3130.7039999961853,	4.843785e-08,	3130.927999973297,	2.121314e-10,	3131.076999902725,	4.327694e-11,	3130.630000114441,	5.998995e-09
1243.664999961853,	1.415638,	0.001554236,	5,	3131.565999984741,	3.930055e-12,	3131.417000055313,	2.243041e-10,	3131.3420000076294,	4.503098e-09,	3131.2679998874664,	4.844875e-08,	3131.4909999370575,	2.136204e-10,	3131.640000104904,	4.31674e-11,	3131.1930000782013,	6.00708e-09
1243.8250000476837,	1.412399,	-0.002945483,	5,	3132.1289999485016,	4.051543e-12,	3131.9800000190735,	2.259618e-10,	3131.9049999713898,	4.518576e-09,	3131.8310000896454,	4.859427e-08,	3132.053999900818,	2.118847e-10,	3132.2030000686646,	4.276484e-11,	3131.7560000419617,	6.01874e-09
1243.9809999465942,	1.409392,	0.0005136667,	5,	3132.6900000572205,	3.762954e-12,	3132.540999889374,	2.251346e-10,	3132.4670000076294,	4.490051e-09,	3132.3919999599457,	4.850696e-08,	3132.6159999370575,	2.120747e-10,	3132.765000104904,	4.444721e-11,	3132.3180000782013,	6.013305e-09
1244.138000011444,	1.406378,	0.0003327312,	5,	3133.2539999485016,	3.876957e-12,	3133.1050000190735,	2.273949e-10,	3133.0309998989105,	4.51436e-09,	3132.9560000896454,	4.857609e-08,	3133.180000066757,	2.148869e-10,	3133.3289999961853,	4.318346e-11,	3132.8819999694824,	6.017794e-09
1244.3139998912811,	1.402783,	-0.0009013706,	5,	3133.816999912262,	3.600251e-12,	3133.667999982834,	2.257992e-10,	3133.59299993515,	4.515046e-09,	3133.5190000534058,	4.832507e-08,	3133.742000102997,	2.105122e-10,	3133.891000032425,	4.37239e-11,	3133.444000005722,	6.003404e-09
1244.4670000076294,	1.399753,	0.0001220216,	5,	3134.378000020981,	4.052494e-12,	3134.2290000915527,	2.291189e-10,	3134.1549999713898,	4.535532e-09,	3134.079999923706,	4.824866e-08,	3134.303999900818,	2.110221e-10,	3134.4530000686646,	4.362662e-11,	3134.0060000419617,	6.035213e-09
1244.638000011444,	1.396124,	0.001873354,	5,	3134.940999984741,	3.756551e-12,	3134.792000055313,	2.242193e-10,	3134.71799993515,	4.521354e-09,	3134.6429998874664,	4.845603e-08,	3134.867000102997,	2.121073e-10,	3135.016000032425,	4.406359e-11,	3134.569000005722,	6.006989e-09
1244.7960000038147,	1.393186,	-3.982785e-05,	5,	3135.5039999485016,	3.799269e-12,	3135.3550000190735,	2.26526e-10,	3135.2799999713898,	4.529292e-09,	3135.2060000896454,	4.833231e-08,	3135.428999900818,	2.124779e-10,	3135.5780000686646,	4.285666e-11,	3135.1310000419617,	6.024239e-09
1244.9519999027252,	1.389835,	0.002044747,	5,	3136.066999912262,	3.819972e-12,	3135.917999982834,	2.233569e-10,	3135.84299993515,	4.51488e-09,	3135.7690000534058,	4.84633e-08,	3135.992000102997,	2.132136e-10,	3136.141000032425,	4.362447e-11,	3135.694000005722,	6.016189e-09
1245.12299990654,	1.386619,	-0.0007967792,	5,	3136.6289999485016,	3.843539e-12,	3136.4800000190735,	2.261794e-10,	3136.4059998989105,	4.493593e-09,	3136.3310000896454,	4.836872e-08,	3136.555000066757,	2.135446e-10,	3136.7039999961853,	4.331342e-11,	3136.2569999694824,	5.993085e-09
1245.3020000457764,	1.383012,	-0.0003119944,	5,	3137.1930000782013,	4.069241e-12,	3137.0439999103546,	2.246852e-10,	3136.9690001010895,	4.583061e-09,	3136.8949999809265,	4.836508e-08,	3137.1180000305176,	2.109896e-10,	3137.2669999599457,	4.344674e-11,	3136.819999933243,	6.014663e-09
1245.454999923706,	1.379979,	-0.0007895266,	5,	3137.7560000419617,	4.049615e-12,	3137.6070001125336,	2.252862e-10,	3137.53200006485,	4.500269e-09,	3137.457999944687,	4.787031e-08,	3137.680999994278,	2.109242e-10,	3137.829999923706,	4.340865e-11,	3137.382999897003,	6.002098e-09
1245.6059999465942,	1.376976,	9.148394e-05,	5,	3138.316999912262,	3.916425e-12,	3138.167999982834,	2.237331e-10,	3138.0940001010895,	4.521845e-09,	3138.0190000534058,	4.797583e-08,	3138.2430000305176,	2.122445e-10,	3138.3919999599457,	4.281535e-11,	3137.944999933243,	5.998445e-09
1245.776999950409,	1.373362,	0.001869919,	5,	3138.880000114441,	3.931442e-12,	3138.7309999465942,	2.253378e-10,	3138.65700006485,	4.541343e-09,	3138.582000017166,	4.837966e-08,	3138.805999994278,	2.132374e-10,	3138.954999923706,	4.32226e-11,	3138.507999897003,	6.002017e-09
1245.9340000152588,	1.370439,	-0.0007318868,	5,	3139.444000005722,	3.974888e-12,	3139.295000076294,	2.250385e-10,	3139.2200000286102,	4.455304e-09,	3139.1459999084473,	4.827053e-08,	3139.3689999580383,	2.121032e-10,	3139.5179998874664,	4.387559e-11,	3139.071000099182,	6.014005e-09
1246.0899999141693,	1.36707,	-0.001091086,	5,	3140.005000114441,	3.968758e-12,	3139.8559999465942,	2.238536e-10,	3139.78200006485,	4.497953e-09,	3139.707000017166,	4.82269e-08,	3139.930999994278,	2.120456e-10,	3140.079999923706,	4.431999e-11,	3139.632999897003,	6.001945e-09
1246.2469999790192,	1.364101,	-0.0004650643,	5,	3140.5680000782013,	3.948127e-12,	3140.4189999103546,	2.273329e-10,	3140.3450000286102,	4.523633e-09,	3140.2699999809265,	4.816505e-08,	3140.4939999580383,	2.107862e-10,	3140.6429998874664,	4.38871e-11,	3140.196000099182,	5.996025e-09
1246.417000055313,	1.360564,	-0.004039112,	5,	3141.1310000419617,	4.092516e-12,	3140.9820001125336,	2.272891e-10,	3140.90700006485,	4.506152e-09,	3140.832999944687,	4.852156e-08,	3141.055999994278,	2.135481e-10,	3141.204999923706,	4.277873e-11,	3140.757999897003,	6.007316e-09
1246.5889999866486,	1.357167,	0.001429414,	5,	3141.694000005722,	3.984462e-12,	3141.545000076294,	2.240629e-10,	3141.4700000286102,	4.467453e-09,	3141.3959999084473,	4.841243e-08,	3141.6189999580383,	2.109487e-10,	3141.7679998874664,	4.342109e-11,	3141.321000099182,	6.029224e-09
1246.7439999580383,	1.354149,	-0.0008624351,	5,	3142.2560000419617,	3.960995e-12,	3142.1070001125336,	2.24968e-10,	3142.0329999923706,	4.568578e-09,	3141.957999944687,	4.84197e-08,	3142.1819999217987,	2.118644e-10,	3142.3310000896454,	4.381256e-11,	3141.8840000629425,	6.004863e-09
1246.9059998989105,	1.350875,	-0.0003009246,	5,	3142.8180000782013,	3.924e-12,	3142.6689999103546,	2.265527e-10,	3142.5940001010895,	4.539443e-09,	3142.5199999809265,	4.828873e-08,	3142.7430000305176,	2.113001e-10,	3142.8919999599457,	4.470865e-11,	3142.444999933243,	6.008972e-09
1247.0710000991821,	1.347571,	-0.0001948063,	5,	3143.3819999694824,	3.717912e-12,	3143.2330000400543,	2.237446e-10,	3143.1579999923706,	4.500448e-09,	3143.084000110626,	4.849608e-08,	3143.3069999217987,	2.107109e-10,	3143.4560000896454,	4.33186e-11,	3143.0090000629425,	6.010167e-09
1247.2269999980927,	1.344358,	-0.003813515,	5,	3143.9430000782013,	3.772693e-12,	3143.7939999103546,	2.232147e-10,	3143.7200000286102,	4.535552e-09,	3143.6449999809265,	4.778303e-08,	3143.8689999580383,	2.111693e-10,	3144.0179998874664,	4.427817e-11,	3143.571000099182,	5.999644e-09
1247.398999929428,	1.340942,	0.0007835429,	5,	3144.5069999694824,	3.723364e-12,	3144.3580000400543,	2.241938e-10,	3144.2839999198914,	4.525154e-09,	3144.209000110626,	4.877101e-08,	3144.433000087738,	2.148922e-10,	3144.582000017166,	4.395971e-11,	3144.1349999904633,	5.979495e-09
1247.5889999866486,	1.337152,	-0.001397607,	5,	3145.069999933243,	3.966403e-12,	3144.9210000038147,	2.241031e-10,	3144.845999956131,	4.498419e-09,	3144.7720000743866,	4.847786e-08,	3144.994999885559,	2.118758e-10,	3145.1429998874664,	4.357752e-11,	3144.697000026703,	6.022718e-09
