ixdat version = 0.2.2dev
name = 2022-04-07 10_10_27 OER on Pt repeatability.tsv
technique = EC-MS
tstamp = 1649319027.0
backend_name = BackendBase(none, address=none)
id = 2
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
1498.0610001087189,	0.7125155,	7.239792e-05,	4,	2901.9939999580383,	3.783257e-12,	2901.8450000286102,	2.012365e-10,	2901.7709999084473,	3.628574e-09,	2901.697000026703,	4.128063e-08,	2901.920000076294,	2.011733e-10,	2902.069000005722,	3.89257e-11,	2901.62299990654,	2.196719e-09
1498.2309999465942,	0.7158468,	0.0008644677,	4,	2902.5569999217987,	3.655883e-12,	2902.4079999923706,	2.048196e-10,	2902.332999944687,	3.617933e-09,	2902.2590000629425,	4.140215e-08,	2902.4820001125336,	2.020618e-10,	2902.6310000419617,	3.805216e-11,	2902.184000015259,	2.205186e-09
1498.4100000858307,	0.7194227,	0.001120602,	4,	2903.1210000514984,	3.612139e-12,	2902.9719998836517,	2.048631e-10,	2902.8970000743866,	3.621809e-09,	2902.8229999542236,	4.122706e-08,	2903.0460000038147,	2.004025e-10,	2903.194999933243,	3.864738e-11,	2902.74799990654,	2.205471e-09
1498.5610001087189,	0.7223912,	0.001002269,	4,	2903.6819999217987,	3.778545e-12,	2903.5329999923706,	2.044414e-10,	2903.459000110626,	3.597953e-09,	2903.3840000629425,	4.132227e-08,	2903.6080000400543,	2.003094e-10,	2903.7569999694824,	3.88408e-11,	2903.3099999427795,	2.204552e-09
1498.7170000076294,	0.7257416,	5.102158e-05,	4,	2904.2460000514984,	3.807679e-12,	2904.0969998836517,	2.05643e-10,	2904.0230000019073,	3.645678e-09,	2903.9479999542236,	4.093271e-08,	2904.1719999313354,	1.999092e-10,	2904.321000099182,	3.86628e-11,	2903.8740000724792,	2.209964e-09
1498.8599998950958,	0.7283318,	0.000971731,	4,	2904.809000015259,	3.437905e-12,	2904.6600000858307,	2.048612e-10,	2904.585000038147,	3.625124e-09,	2904.510999917984,	4.110668e-08,	2904.733999967575,	1.963701e-10,	2904.882999897003,	3.804569e-11,	2904.436000108719,	2.193804e-09
1499.0299999713898,	0.7319192,	0.00316166,	4,	2905.371999979019,	3.72485e-12,	2905.223000049591,	2.062726e-10,	2905.148999929428,	3.635005e-09,	2905.0739998817444,	4.126073e-08,	2905.298000097275,	2.005602e-10,	2905.447000026703,	3.878608e-11,	2905.0,	2.188984e-09
1499.2160000801086,	0.7355983,	0.0005037419,	4,	2905.934000015259,	3.486361e-12,	2905.7850000858307,	2.061249e-10,	2905.7109999656677,	3.631911e-09,	2905.635999917984,	4.148999e-08,	2905.859999895096,	1.992744e-10,	2906.0090000629425,	3.86342e-11,	2905.5620000362396,	2.203963e-09
1499.3900001049042,	0.7391054,	0.003552542,	4,	2906.496999979019,	3.623691e-12,	2906.348000049591,	2.033377e-10,	2906.2730000019073,	3.628153e-09,	2906.1989998817444,	4.064895e-08,	2906.4219999313354,	2.009273e-10,	2906.571000099182,	3.805144e-11,	2906.1240000724792,	2.197123e-09
1499.5599999427795,	0.7424673,	0.001109914,	4,	2907.059000015259,	3.924168e-12,	2906.9100000858307,	2.045543e-10,	2906.835000038147,	3.595054e-09,	2906.760999917984,	4.11894e-08,	2906.983999967575,	1.977158e-10,	2907.132999897003,	3.885036e-11,	2906.686000108719,	2.204643e-09
1499.7149999141693,	0.7454662,	0.001040822,	4,	2907.621999979019,	3.840909e-12,	2907.473000049591,	2.031921e-10,	2907.398999929428,	3.586621e-09,	2907.3239998817444,	4.095455e-08,	2907.548000097275,	1.966853e-10,	2907.697000026703,	3.809994e-11,	2907.25,	2.200335e-09
1499.8870000839233,	0.7490919,	-0.000472317,	4,	2908.184000015259,	3.764267e-12,	2908.0350000858307,	2.045195e-10,	2907.960000038147,	3.622679e-09,	2907.885999917984,	4.108553e-08,	2908.108999967575,	1.959929e-10,	2908.257999897003,	3.786102e-11,	2907.811000108719,	2.198086e-09
1500.042000055313,	0.7520756,	0.001069451,	4,	2908.746999979019,	4.013693e-12,	2908.598000049591,	2.053953e-10,	2908.5230000019073,	3.594594e-09,	2908.4489998817444,	4.130374e-08,	2908.6719999313354,	1.940587e-10,	2908.821000099182,	3.725288e-11,	2908.375,	2.19413e-09
1500.2160000801086,	0.7557202,	0.001718376,	4,	2909.3099999427795,	3.806208e-12,	2909.1610000133514,	2.034326e-10,	2909.0869998931885,	3.642206e-09,	2909.0120000839233,	4.138333e-08,	2909.236000061035,	1.949143e-10,	2909.3849999904633,	3.840837e-11,	2908.9379999637604,	2.187655e-09
1500.3740000724792,	0.7586543,	0.0005476397,	4,	2909.87299990654,	3.420113e-12,	2909.723999977112,	2.040146e-10,	2909.6500000953674,	3.652285e-09,	2909.5750000476837,	4.138355e-08,	2909.7990000247955,	1.93181e-10,	2909.9479999542236,	3.816763e-11,	2909.5009999275208,	2.201489e-09
1500.5569999217987,	0.7626122,	0.002076811,	4,	2910.436000108719,	3.627511e-12,	2910.286999940872,	2.031702e-10,	2910.2119998931885,	3.644283e-09,	2910.138000011444,	4.130255e-08,	2910.361000061035,	1.957055e-10,	2910.5099999904633,	3.815318e-11,	2910.0629999637604,	2.200724e-09
1500.7019999027252,	0.7652636,	0.001086629,	4,	2910.996999979019,	3.783046e-12,	2910.848000049591,	2.0203e-10,	2910.773999929428,	3.576493e-09,	2910.6989998817444,	4.10637e-08,	2910.923000097275,	1.961296e-10,	2911.072000026703,	3.889817e-11,	2910.625,	2.186847e-09
1500.8599998950958,	0.768572,	0.002604349,	4,	2911.561000108719,	3.714288e-12,	2911.411999940872,	2.034608e-10,	2911.338000059128,	3.65058e-09,	2911.263000011444,	4.123831e-08,	2911.486999988556,	1.983171e-10,	2911.635999917984,	3.884208e-11,	2911.188999891281,	2.197377e-09
1501.0169999599457,	0.771552,	0.001014484,	4,	2912.1240000724792,	3.96917e-12,	2911.9749999046326,	2.043039e-10,	2911.9000000953674,	3.619731e-09,	2911.8259999752045,	4.099457e-08,	2912.0490000247955,	1.925474e-10,	2912.1979999542236,	3.900469e-11,	2911.7509999275208,	2.193098e-09
1501.1719999313354,	0.7749597,	-0.002200747,	4,	2912.6870000362396,	3.535157e-12,	2912.5380001068115,	2.050955e-10,	2912.463000059128,	3.628067e-09,	2912.388999938965,	4.106528e-08,	2912.611999988556,	1.945451e-10,	2912.760999917984,	3.744278e-11,	2912.313999891281,	2.199393e-09
1501.3440001010895,	0.7781345,	0.001842053,	4,	2913.24799990654,	3.547536e-12,	2913.098999977112,	2.005018e-10,	2913.0250000953674,	3.625541e-09,	2912.9500000476837,	4.120385e-08,	2913.1740000247955,	1.9486e-10,	2913.3229999542236,	3.791992e-11,	2912.8759999275208,	2.204183e-09
1501.5339999198914,	0.7820771,	0.0003266236,	4,	2913.811000108719,	3.695115e-12,	2913.661999940872,	2.052727e-10,	2913.5869998931885,	3.648966e-09,	2913.513000011444,	4.111096e-08,	2913.736000061035,	1.931683e-10,	2913.8849999904633,	3.771795e-11,	2913.4379999637604,	2.202595e-09
1501.7179999351501,	0.7856492,	0.001230156,	4,	2914.3740000724792,	3.590415e-12,	2914.2249999046326,	2.024512e-10,	2914.1500000953674,	3.605764e-09,	2914.0759999752045,	4.095818e-08,	2914.2990000247955,	1.921565e-10,	2914.4479999542236,	3.805466e-11,	2914.0009999275208,	2.194711e-09
1501.8759999275208,	0.7888239,	0.007429676,	4,	2914.936000108719,	3.685533e-12,	2914.786999940872,	2.036322e-10,	2914.713000059128,	3.613728e-09,	2914.638000011444,	4.132058e-08,	2914.861999988556,	1.961966e-10,	2915.010999917984,	3.799712e-11,	2914.563999891281,	2.194505e-09
1502.0480000972748,	0.7922164,	0.001361086,	4,	2915.4990000724792,	3.747563e-12,	2915.3499999046326,	2.010058e-10,	2915.276000022888,	3.615961e-09,	2915.2009999752045,	4.079449e-08,	2915.4249999523163,	1.937745e-10,	2915.5739998817444,	3.78383e-11,	2915.12700009346,	2.200776e-09
1502.2039999961853,	0.7952613,	0.001069833,	4,	2916.0620000362396,	3.493317e-12,	2915.9130001068115,	2.031949e-10,	2915.838000059128,	3.614617e-09,	2915.763999938965,	4.127922e-08,	2915.986999988556,	1.93854e-10,	2916.135999917984,	3.868937e-11,	2915.688999891281,	2.204046e-09
1502.375,	0.7988066,	0.002322639,	4,	2916.6240000724792,	3.626342e-12,	2916.476000070572,	2.042116e-10,	2916.401999950409,	3.608315e-09,	2916.326999902725,	4.094728e-08,	2916.5499999523163,	1.928591e-10,	2916.6989998817444,	3.819023e-11,	2916.253000020981,	2.197178e-09
1502.5190000534058,	0.8014923,	0.001301919,	4,	2917.1879999637604,	3.728803e-12,	2917.0390000343323,	2.037706e-10,	2916.9649999141693,	3.596969e-09,	2916.890000104904,	4.110371e-08,	2917.114000082016,	1.981672e-10,	2917.263000011444,	3.862767e-11,	2916.815999984741,	2.197176e-09
1502.6760001182556,	0.8048008,	0.001689747,	4,	2917.7490000724792,	3.777891e-12,	2917.5999999046326,	2.040771e-10,	2917.5250000953674,	3.6039e-09,	2917.4509999752045,	4.14351e-08,	2917.6740000247955,	1.934455e-10,	2917.8229999542236,	3.854515e-11,	2917.3759999275208,	2.196021e-09
1502.8420000076294,	0.8081436,	0.0003899892,	4,	2918.3120000362396,	3.726592e-12,	2918.1630001068115,	2.065735e-10,	2918.088000059128,	3.618246e-09,	2918.013999938965,	4.102369e-08,	2918.236999988556,	1.948586e-10,	2918.385999917984,	3.830942e-11,	2917.938999891281,	2.194287e-09
1502.9969999790192,	0.8110892,	0.001374446,	4,	2918.8759999275208,	3.731057e-12,	2918.7269999980927,	2.046425e-10,	2918.6530001163483,	3.596822e-09,	2918.5780000686646,	4.122512e-08,	2918.8020000457764,	1.954149e-10,	2918.9509999752045,	3.841473e-11,	2918.5039999485016,	2.192422e-09
1503.1530001163483,	0.8144511,	-0.001226596,	4,	2919.4379999637604,	3.93049e-12,	2919.2890000343323,	2.061803e-10,	2919.2139999866486,	3.595963e-09,	2919.140000104904,	4.130379e-08,	2919.3629999160767,	1.928413e-10,	2919.5120000839233,	3.867616e-11,	2919.0650000572205,	2.202729e-09
1503.3090000152588,	0.8174043,	0.001304591,	4,	2920.00200009346,	3.688446e-12,	2919.8529999256134,	2.036595e-10,	2919.7780001163483,	3.614217e-09,	2919.7039999961853,	4.119464e-08,	2919.9270000457764,	1.932306e-10,	2920.0759999752045,	3.75406e-11,	2919.6289999485016,	2.200706e-09
1503.4800000190735,	0.8208503,	0.00843131,	4,	2920.5629999637604,	3.711516e-12,	2920.4140000343323,	2.045914e-10,	2920.3399999141693,	3.656604e-09,	2920.265000104904,	4.163037e-08,	2920.489000082016,	1.949314e-10,	2920.638000011444,	3.805125e-11,	2920.190999984741,	2.197445e-09
1503.6949999332428,	0.8251482,	0.002423414,	4,	2921.1259999275208,	3.682131e-12,	2920.9769999980927,	2.036965e-10,	2920.9030001163483,	3.633306e-09,	2920.8280000686646,	4.144685e-08,	2921.0520000457764,	1.923109e-10,	2921.2009999752045,	3.803135e-11,	2920.7539999485016,	2.205175e-09
1503.8870000839233,	0.8291367,	-0.001548005,	4,	2921.688999891281,	3.648519e-12,	2921.539999961853,	2.030231e-10,	2921.4649999141693,	3.625827e-09,	2921.391000032425,	4.149046e-08,	2921.614000082016,	1.954331e-10,	2921.763000011444,	3.809593e-11,	2921.315999984741,	2.209004e-09
1504.0309998989105,	0.8318186,	0.001421016,	4,	2922.2509999275208,	3.613676e-12,	2922.1019999980927,	2.013915e-10,	2922.0280001163483,	3.662466e-09,	2921.9530000686646,	4.121647e-08,	2922.1770000457764,	1.937456e-10,	2922.3259999752045,	3.814017e-11,	2921.8789999485016,	2.207169e-09
1504.2019999027252,	0.835448,	-0.00136936,	4,	2922.813999891281,	3.735348e-12,	2922.664999961853,	2.044949e-10,	2922.5910000801086,	3.623804e-09,	2922.516000032425,	4.148011e-08,	2922.7400000095367,	1.958451e-10,	2922.888999938965,	3.842506e-11,	2922.441999912262,	2.212947e-09
1504.3570001125336,	0.8384508,	0.001075559,	4,	2923.37700009346,	3.985609e-12,	2923.2279999256134,	2.004201e-10,	2923.1530001163483,	3.570779e-09,	2923.0789999961853,	4.083811e-08,	2923.3020000457764,	1.914695e-10,	2923.4509999752045,	3.845216e-11,	2923.0039999485016,	2.201518e-09
1504.5120000839233,	0.8414307,	0.001643559,	4,	2923.9400000572205,	3.787334e-12,	2923.790999889374,	2.018882e-10,	2923.7160000801086,	3.610468e-09,	2923.6419999599457,	4.121939e-08,	2923.8650000095367,	1.929286e-10,	2924.013999938965,	3.801363e-11,	2923.566999912262,	2.19477e-09
1504.6849999427795,	0.8449492,	0.002690617,	4,	2924.50200009346,	3.788571e-12,	2924.3529999256134,	2.034212e-10,	2924.279000043869,	3.622397e-09,	2924.2039999961853,	4.084174e-08,	2924.427999973297,	1.922091e-10,	2924.576999902725,	3.856408e-11,	2924.130000114441,	2.201614e-09
1504.8469998836517,	0.8484182,	-0.001157505,	4,	2925.063999891281,	3.76341e-12,	2924.914999961853,	2.03472e-10,	2924.8410000801086,	3.613613e-09,	2924.7669999599457,	4.132983e-08,	2924.989000082016,	1.905121e-10,	2925.138000011444,	3.862663e-11,	2924.691999912262,	2.195562e-09
1505.013000011444,	0.851612,	0.0002659301,	4,	2925.628000020981,	3.717064e-12,	2925.4790000915527,	2.042914e-10,	2925.404000043869,	3.599709e-09,	2925.329999923706,	4.151428e-08,	2925.552999973297,	1.93468e-10,	2925.701999902725,	3.83075e-11,	2925.255000114441,	2.214129e-09
1505.1710000038147,	0.854569,	0.001560726,	4,	2926.1900000572205,	3.842332e-12,	2926.040999889374,	2.027254e-10,	2925.9670000076294,	3.624297e-09,	2925.8919999599457,	4.11364e-08,	2926.1159999370575,	1.912785e-10,	2926.265000104904,	3.84075e-11,	2925.8180000782013,	2.21114e-09
1505.3429999351501,	0.858229,	2.3156e-05,	4,	2926.753000020981,	3.753508e-12,	2926.6040000915527,	2.029381e-10,	2926.5299999713898,	3.622652e-09,	2926.454999923706,	4.087448e-08,	2926.678999900818,	1.923096e-10,	2926.8280000686646,	3.807589e-11,	2926.3810000419617,	2.218297e-09
1505.4879999160767,	0.8610599,	0.004340413,	4,	2927.3150000572205,	3.830128e-12,	2927.165999889374,	2.040024e-10,	2927.0910000801086,	3.629404e-09,	2927.0169999599457,	4.160898e-08,	2927.2400000095367,	1.913324e-10,	2927.388999938965,	3.726359e-11,	2926.941999912262,	2.200878e-09
1505.670000076294,	0.8648306,	0.002454715,	4,	2927.87700009346,	3.567087e-12,	2927.7279999256134,	2.028898e-10,	2927.654000043869,	3.621419e-09,	2927.5789999961853,	4.094723e-08,	2927.802999973297,	1.910436e-10,	2927.951999902725,	3.776202e-11,	2927.505000114441,	2.196601e-09
1505.8469998836517,	0.8680512,	0.001498887,	4,	2928.4400000572205,	3.657074e-12,	2928.290999889374,	2.043184e-10,	2928.2170000076294,	3.648309e-09,	2928.1419999599457,	4.073988e-08,	2928.3659999370575,	1.924836e-10,	2928.515000104904,	3.88387e-11,	2928.0680000782013,	2.196788e-09
1506.0469999313354,	0.872395,	-0.0008681609,	4,	2929.003000020981,	3.901887e-12,	2928.8540000915527,	2.041582e-10,	2928.779000043869,	3.601042e-09,	2928.704999923706,	4.07908e-08,	2928.927999973297,	1.925232e-10,	2929.076999902725,	3.822102e-11,	2928.630000114441,	2.202304e-09
1506.2200000286102,	0.875627,	0.001504613,	4,	2929.565999984741,	3.450996e-12,	2929.417000055313,	2.02786e-10,	2929.3420000076294,	3.598025e-09,	2929.2679998874664,	4.105848e-08,	2929.4909999370575,	1.920563e-10,	2929.640000104904,	3.73597e-11,	2929.1930000782013,	2.196399e-09
1506.391000032425,	0.8792411,	0.0006625375,	4,	2930.128000020981,	3.679001e-12,	2929.9790000915527,	2.060736e-10,	2929.9049999713898,	3.652319e-09,	2929.829999923706,	4.083081e-08,	2930.053999900818,	1.936657e-10,	2930.2030000686646,	3.775166e-11,	2929.7560000419617,	2.204202e-09
1506.5469999313354,	0.8821752,	0.002137887,	4,	2930.691999912262,	3.499574e-12,	2930.542999982834,	2.025277e-10,	2930.46799993515,	3.621346e-09,	2930.3940000534058,	4.130011e-08,	2930.617000102997,	1.929739e-10,	2930.766000032425,	3.858842e-11,	2930.319000005722,	2.217492e-09
1506.7030000686646,	0.8853804,	0.004484703,	4,	2931.255000114441,	3.533339e-12,	2931.1059999465942,	2.064495e-10,	2931.0309998989105,	3.632554e-09,	2930.957000017166,	4.119462e-08,	2931.180000066757,	1.918229e-10,	2931.3289999961853,	3.771756e-11,	2930.8819999694824,	2.202591e-09
1506.9249999523163,	0.8896976,	0.001850833,	4,	2931.815999984741,	3.592254e-12,	2931.667000055313,	2.043249e-10,	2931.59299993515,	3.631447e-09,	2931.5179998874664,	4.141694e-08,	2931.742000102997,	1.916511e-10,	2931.891000032425,	3.775201e-11,	2931.444000005722,	2.197496e-09
1507.138000011444,	0.8940604,	0.008796235,	4,	2932.3789999485016,	3.645983e-12,	2932.2300000190735,	2.045494e-10,	2932.1559998989105,	3.612342e-09,	2932.0810000896454,	4.139718e-08,	2932.305000066757,	1.904868e-10,	2932.4539999961853,	3.78514e-11,	2932.0069999694824,	2.197842e-09
1507.2929999828339,	0.8972199,	0.0009671504,	4,	2932.941999912262,	3.770998e-12,	2932.792999982834,	2.033316e-10,	2932.71799993515,	3.62062e-09,	2932.6440000534058,	4.097632e-08,	2932.867000102997,	1.959072e-10,	2933.016000032425,	3.791738e-11,	2932.569000005722,	2.204806e-09
1507.4489998817444,	0.9002113,	0.002207741,	4,	2933.5039999485016,	3.754209e-12,	2933.3550000190735,	2.024426e-10,	2933.2809998989105,	3.576635e-09,	2933.2060000896454,	4.120552e-08,	2933.430000066757,	1.941029e-10,	2933.5789999961853,	3.775213e-11,	2933.1319999694824,	2.198759e-09
1507.6070001125336,	0.9035503,	0.0001185861,	4,	2934.0680000782013,	3.486677e-12,	2933.9189999103546,	2.036999e-10,	2933.8450000286102,	3.605957e-09,	2933.7699999809265,	4.132657e-08,	2933.9939999580383,	1.922108e-10,	2934.1429998874664,	3.774346e-11,	2933.696000099182,	2.19682e-09
1507.7799999713898,	0.9068091,	0.002195908,	4,	2934.630000114441,	3.578968e-12,	2934.4809999465942,	2.057605e-10,	2934.4059998989105,	3.56724e-09,	2934.332000017166,	4.074351e-08,	2934.555000066757,	1.913982e-10,	2934.7039999961853,	3.795465e-11,	2934.2569999694824,	2.199431e-09
1507.9530000686646,	0.9104576,	0.0005526021,	4,	2935.1930000782013,	3.621926e-12,	2935.0439999103546,	2.018884e-10,	2934.9690001010895,	3.633137e-09,	2934.8949999809265,	4.066346e-08,	2935.1180000305176,	1.909247e-10,	2935.2669999599457,	3.774524e-11,	2934.819999933243,	2.192075e-09
1508.111999988556,	0.9134298,	0.002099333,	4,	2935.755000114441,	3.763852e-12,	2935.6059999465942,	2.054095e-10,	2935.53200006485,	3.582406e-09,	2935.457000017166,	4.123685e-08,	2935.680999994278,	1.90694e-10,	2935.829999923706,	3.831458e-11,	2935.382999897003,	2.19909e-09
1508.2620000839233,	0.9165396,	0.005006515,	4,	2936.3180000782013,	3.601832e-12,	2936.1689999103546,	2.02864e-10,	2936.0940001010895,	3.62096e-09,	2936.0199999809265,	4.113275e-08,	2936.2430000305176,	1.904804e-10,	2936.3919999599457,	3.717535e-11,	2935.944999933243,	2.210815e-09
1508.4319999217987,	0.9200352,	0.0005243548,	4,	2936.8810000419617,	3.635732e-12,	2936.7320001125336,	2.047566e-10,	2936.65700006485,	3.626458e-09,	2936.582999944687,	4.107819e-08,	2936.805999994278,	1.894761e-10,	2936.954999923706,	3.792224e-11,	2936.507999897003,	2.201678e-09
1508.5889999866486,	0.923019,	0.002590989,	5,	2937.4430000782013,	3.889901e-12,	2937.2939999103546,	2.045216e-10,	2937.2200000286102,	3.609743e-09,	2937.1449999809265,	4.097999e-08,	2937.3689999580383,	1.898068e-10,	2937.5179998874664,	3.707365e-11,	2937.071000099182,	2.195512e-09
1508.7469999790192,	0.9263619,	0.0005400053,	5,	2938.0060000419617,	3.61139e-12,	2937.8570001125336,	2.049483e-10,	2937.7829999923706,	3.623295e-09,	2937.707999944687,	4.130931e-08,	2937.9319999217987,	1.912279e-10,	2938.0810000896454,	3.799616e-11,	2937.6340000629425,	2.201346e-09
1508.901999950409,	0.9293303,	0.002962021,	5,	2938.5680000782013,	3.439942e-12,	2938.4189999103546,	2.03695e-10,	2938.3440001010895,	3.60247e-09,	2938.2699999809265,	4.105474e-08,	2938.4930000305176,	1.915013e-10,	2938.6419999599457,	3.692005e-11,	2938.194999933243,	2.204245e-09
1509.079999923706,	0.9328374,	0.002554344,	5,	2939.130000114441,	3.986524e-12,	2938.9820001125336,	2.027519e-10,	2938.9079999923706,	3.64506e-09,	2938.832999944687,	4.123038e-08,	2939.0569999217987,	1.925789e-10,	2939.204999923706,	3.811996e-11,	2938.7590000629425,	2.200867e-09
1509.24799990654,	0.9361688,	0.00273108,	5,	2939.694000005722,	3.741465e-12,	2939.545000076294,	2.029459e-10,	2939.470999956131,	3.612601e-09,	2939.3959999084473,	4.064897e-08,	2939.619999885559,	1.916376e-10,	2939.7690000534058,	3.797933e-11,	2939.322000026703,	2.194326e-09
1509.404000043869,	0.939504,	0.002765435,	5,	2940.2569999694824,	3.686112e-12,	2940.1080000400543,	2.025714e-10,	2940.0329999923706,	3.625866e-09,	2939.959000110626,	4.131355e-08,	2940.1819999217987,	1.916368e-10,	2940.3310000896454,	3.800709e-11,	2939.8840000629425,	2.194966e-09
1509.5599999427795,	0.9425221,	0.002809714,	5,	2940.819000005722,	3.601554e-12,	2940.670000076294,	2.027887e-10,	2940.595999956131,	3.60563e-09,	2940.5220000743866,	4.116648e-08,	2940.7439999580383,	1.91998e-10,	2940.8929998874664,	3.752287e-11,	2940.447000026703,	2.191459e-09
1509.7330000400543,	0.9460254,	0.006182214,	5,	2941.3810000419617,	3.775123e-12,	2941.2320001125336,	2.053508e-10,	2941.1579999923706,	3.606969e-09,	2941.082999944687,	4.125407e-08,	2941.3069999217987,	1.92256e-10,	2941.4560000896454,	3.732199e-11,	2941.0090000629425,	2.191642e-09
1509.891000032425,	0.9490588,	0.003215483,	5,	2941.944000005722,	3.885366e-12,	2941.795000076294,	2.031686e-10,	2941.7200000286102,	3.672332e-09,	2941.6459999084473,	4.127918e-08,	2941.8689999580383,	1.911903e-10,	2942.0179998874664,	3.801036e-11,	2941.571000099182,	2.20333e-09
1510.0490000247955,	0.9523329,	0.004323617,	5,	2942.507999897003,	3.720389e-12,	2942.358999967575,	2.048143e-10,	2942.2839999198914,	3.644037e-09,	2942.210000038147,	4.066349e-08,	2942.433000087738,	1.90893e-10,	2942.582000017166,	3.843005e-11,	2942.1349999904633,	2.20589e-09
1510.210000038147,	0.9553624,	0.003204795,	5,	2943.069999933243,	3.83046e-12,	2942.9210000038147,	2.017551e-10,	2942.8469998836517,	3.638138e-09,	2942.7720000743866,	4.110353e-08,	2942.9960000514984,	1.905101e-10,	2943.1449999809265,	3.806878e-11,	2942.6979999542236,	2.198103e-09
1510.358999967575,	0.9583882,	0.002999048,	5,	2943.632999897003,	3.752957e-12,	2943.483999967575,	2.065845e-10,	2943.4100000858307,	3.628024e-09,	2943.335000038147,	4.074352e-08,	2943.559000015259,	1.914007e-10,	2943.707999944687,	3.79513e-11,	2943.260999917984,	2.204147e-09
1510.5169999599457,	0.9616928,	0.00142407,	5,	2944.194999933243,	3.377033e-12,	2944.0460000038147,	2.038277e-10,	2943.970999956131,	3.603812e-09,	2943.8970000743866,	4.114763e-08,	2944.119999885559,	1.904517e-10,	2944.2690000534058,	3.775993e-11,	2943.8229999542236,	2.20164e-09
1510.6740000247955,	0.9646422,	0.003188763,	5,	2944.7569999694824,	3.70963e-12,	2944.6080000400543,	2.041374e-10,	2944.5339999198914,	3.591448e-09,	2944.459000110626,	4.075807e-08,	2944.683000087738,	1.920672e-10,	2944.832000017166,	3.786672e-11,	2944.3849999904633,	2.194082e-09
1510.8310000896454,	0.968004,	0.001427123,	5,	2945.319999933243,	3.631126e-12,	2945.1710000038147,	2.041673e-10,	2945.0969998836517,	3.648425e-09,	2945.0220000743866,	4.088905e-08,	2945.2460000514984,	1.917419e-10,	2945.3949999809265,	3.757606e-11,	2944.9479999542236,	2.198314e-09
1511.0039999485016,	0.9712629,	0.003558268,	5,	2945.882999897003,	3.86353e-12,	2945.733999967575,	2.004201e-10,	2945.6589999198914,	3.578649e-09,	2945.585000038147,	4.094362e-08,	2945.808000087738,	1.912284e-10,	2945.957000017166,	3.815049e-11,	2945.5099999904633,	2.200163e-09
1511.1800000667572,	0.9748197,	0.003409397,	5,	2946.446000099182,	3.685997e-12,	2946.2969999313354,	2.05133e-10,	2946.2219998836517,	3.601498e-09,	2946.1480000019073,	4.090828e-08,	2946.3710000514984,	1.908476e-10,	2946.5199999809265,	3.700575e-11,	2946.0729999542236,	2.193398e-09
1511.345999956131,	0.978132,	0.003604074,	5,	2947.0090000629425,	3.765917e-12,	2946.859999895096,	2.01743e-10,	2946.7860000133514,	3.598011e-09,	2946.7109999656677,	4.110051e-08,	2946.9349999427795,	1.889516e-10,	2947.084000110626,	3.792494e-11,	2946.6370000839233,	2.202701e-09
1511.5190000534058,	0.9817805,	0.003428865,	5,	2947.572000026703,	3.907675e-12,	2947.423000097275,	2.027873e-10,	2947.348000049591,	3.606673e-09,	2947.273999929428,	4.069991e-08,	2947.496999979019,	1.891013e-10,	2947.6459999084473,	3.82088e-11,	2947.1989998817444,	2.204063e-09
1511.6760001182556,	0.9847718,	0.003843795,	5,	2948.1340000629425,	3.83148e-12,	2947.984999895096,	2.050306e-10,	2947.9100000858307,	3.627496e-09,	2947.8359999656677,	4.115514e-08,	2948.059000015259,	1.911856e-10,	2948.207999944687,	3.833958e-11,	2947.760999917984,	2.198126e-09
1511.8310000896454,	0.9879656,	0.009160396,	5,	2948.696000099182,	3.795737e-12,	2948.5469999313354,	2.024802e-10,	2948.473000049591,	3.600784e-09,	2948.3980000019073,	4.10049e-08,	2948.621999979019,	1.910264e-10,	2948.7709999084473,	3.800409e-11,	2948.3239998817444,	2.195189e-09
1512.005000114441,	0.9912589,	0.003730806,	5,	2949.2599999904633,	3.630674e-12,	2949.111000061035,	2.018415e-10,	2949.036999940872,	3.609779e-09,	2948.9619998931885,	4.095456e-08,	2949.186000108719,	1.908643e-10,	2949.335000038147,	3.815252e-11,	2948.888000011444,	2.190456e-09
1512.1619999408722,	0.9945711,	0.007611375,	5,	2949.822000026703,	3.861824e-12,	2949.673000097275,	2.053272e-10,	2949.598000049591,	3.584148e-09,	2949.523999929428,	4.112669e-08,	2949.746999979019,	1.898888e-10,	2949.8959999084473,	3.82494e-11,	2949.4489998817444,	2.204206e-09
1512.3540000915527,	0.998254,	0.003601784,	5,	2950.3840000629425,	3.550751e-12,	2950.234999895096,	2.007771e-10,	2950.1610000133514,	3.64121e-09,	2950.0859999656677,	4.133506e-08,	2950.3099999427795,	1.912104e-10,	2950.459000110626,	3.857382e-11,	2950.0120000839233,	2.200671e-09
